latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,daynight,datetime,spread_label,hour,month,dayofyear,hour_sin,hour_cos,month_sin,month_cos,is_day,brightness_delta_prev,t31_delta_prev,local_density
36.2308,-120.5969,337.3,2020-07-17,0606,100,298.8,N,2020-07-17 06:06:00,1,6,7,199,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,-17.899999999999977,-12.099999999999966,4
38.4899,-122.0432,325.2,2020-07-17,0607,100,296.4,N,2020-07-17 06:07:00,0,6,7,199,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,16.30000000000001,11.399999999999977,0
36.2339,-120.6054,358.3,2020-07-17,2124,99,305.7,D,2020-07-17 21:24:00,1,21,7,199,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,27.19999999999999,7.599999999999966,2
36.1926,-120.6284,337.1,2020-07-18,2029,81,310.4,D,2020-07-18 20:29:00,1,20,7,200,-0.8660254037844386,0.5,-0.4999999999999998,-0.8660254037844388,1,11.0,-2.8000000000000114,1
36.1963,-120.5954,326.1,2020-07-18,2029,44,313.2,D,2020-07-18 20:29:00,1,20,7,200,-0.8660254037844386,0.5,-0.4999999999999998,-0.8660254037844388,1,-6.7999999999999545,2.0,2
36.2164,-120.5985,332.9,2020-07-18,2029,74,311.2,D,2020-07-18 20:29:00,1,20,7,200,-0.8660254037844386,0.5,-0.4999999999999998,-0.8660254037844388,1,-25.400000000000034,5.5,3
36.2134,-120.6183,333.0,2020-07-19,0554,100,297.6,N,2020-07-19 05:54:00,1,5,7,201,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388,0,-4.100000000000023,-12.799999999999955,3
36.2245,-120.6295,311.7,2020-07-19,1009,18,295.0,N,2020-07-19 10:09:00,1,10,7,201,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0,-21.30000000000001,-2.6000000000000227,4
36.2236,-120.6583,463.7,2020-07-19,2112,100,338.7,D,2020-07-19 21:12:00,0,21,7,201,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,0.0,0.0,2
36.2179,-120.6342,335.5,2020-07-19,2112,69,312.6,D,2020-07-19 21:12:00,0,21,7,201,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,23.80000000000001,17.600000000000023,3
36.2002,-120.6465,344.9,2020-07-20,0637,100,296.1,N,2020-07-20 06:37:00,0,6,7,202,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,9.399999999999977,-16.5,3
40.4109,-120.8,384.0,2020-07-20,0638,100,305.1,N,2020-07-20 06:38:00,1,6,7,202,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,0.0,0.0,0
40.4106,-120.8431,308.0,2020-07-20,0913,56,288.2,N,2020-07-20 09:13:00,0,9,7,202,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388,0,-76.0,-16.900000000000034,1
40.4074,-120.767,337.9,2020-07-20,2156,78,297.7,D,2020-07-20 21:56:00,0,21,7,202,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,29.899999999999977,9.5,2
41.1658,-123.7083,336.3,2020-07-20,2156,85,304.5,D,2020-07-20 21:56:00,0,21,7,202,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,0.0,0.0,0
41.0768,-120.814,365.7,2020-07-21,0543,100,289.7,N,2020-07-21 05:43:00,1,5,7,203,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388,0,0.0,0.0,0
41.0941,-120.8645,320.2,2020-07-21,0543,94,290.4,N,2020-07-21 05:43:00,0,5,7,203,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388,0,0.0,0.0,1
40.4068,-120.8161,313.0,2020-07-21,0956,86,290.9,N,2020-07-21 09:56:00,0,9,7,203,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388,0,-24.899999999999977,-6.800000000000011,1
41.063,-120.8267,350.5,2020-07-21,1920,94,299.5,D,2020-07-21 19:20:00,0,19,7,203,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,1,-35.60000000000002,-9.0,2
41.0578,-120.7857,386.1,2020-07-21,1920,100,308.5,D,2020-07-21 19:20:00,0,19,7,203,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,1,20.400000000000034,18.80000000000001,3
41.3542,-121.0689,322.3,2020-07-22,1825,57,298.5,D,2020-07-22 18:25:00,1,18,7,204,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,1,0.0,0.0,0
41.3562,-121.0996,318.3,2020-07-22,1825,38,298.4,D,2020-07-22 18:25:00,0,18,7,204,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,1,-4.0,-0.10000000000002274,1
41.3572,-121.0992,351.7,2020-07-22,2144,96,301.7,D,2020-07-22 21:44:00,0,21,7,204,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,33.39999999999998,3.3000000000000114,2
41.3544,-121.0701,334.3,2020-07-23,1908,76,305.8,D,2020-07-23 19:08:00,0,19,7,205,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,1,-17.399999999999977,4.100000000000023,1
36.7631,-119.5649,327.1,2020-07-23,1909,71,307.7,D,2020-07-23 19:09:00,0,19,7,205,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,1,0.0,0.0,0
38.3966,-121.5421,328.6,2020-07-23,1909,78,305.8,D,2020-07-23 19:09:00,0,19,7,205,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,1,0.0,0.0,0
36.3625,-119.0895,337.5,2020-07-23,1909,83,307.2,D,2020-07-23 19:09:00,0,19,7,205,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,1,0.0,0.0,0
36.3596,-119.0742,330.0,2020-07-23,1909,73,308.2,D,2020-07-23 19:09:00,0,19,7,205,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,1,-7.5,1.0,1
41.0245,-120.7466,415.9,2020-07-24,0614,100,307.1,N,2020-07-24 06:14:00,0,6,7,206,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,0.0,0.0,0
41.664,-121.4307,392.4,2020-07-24,0614,100,302.5,N,2020-07-24 06:14:00,1,6,7,206,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,0.0,0.0,0
41.673,-121.444,336.7,2020-07-24,1026,100,293.7,N,2020-07-24 10:26:00,1,10,7,206,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0,-55.69999999999999,-8.800000000000011,1
41.0065,-120.7304,320.0,2020-07-25,0519,100,290.7,N,2020-07-25 05:19:00,0,5,7,207,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388,0,-95.89999999999998,-16.400000000000034,1
41.6622,-121.5138,326.3,2020-07-25,0519,100,290.4,N,2020-07-25 05:19:00,1,5,7,207,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388,0,0.0,0.0,2
41.6385,-121.4565,328.6,2020-07-25,0657,100,289.3,N,2020-07-25 06:57:00,1,6,7,207,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,0.0,0.0,2
41.629,-121.4728,311.6,2020-07-26,0602,65,289.5,N,2020-07-26 06:02:00,1,6,7,208,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,-17.0,0.19999999999998863,1
41.6731,-121.5263,372.0,2020-07-26,1939,100,305.5,D,2020-07-26 19:39:00,1,19,7,208,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,1,45.69999999999999,15.100000000000023,1
41.6696,-121.5182,392.2,2020-07-26,2120,100,319.9,D,2020-07-26 21:20:00,1,21,7,208,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,20.19999999999999,14.399999999999977,2
41.6702,-121.4396,365.4,2020-07-26,2120,100,331.2,D,2020-07-26 21:20:00,1,21,7,208,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,-16.400000000000034,-2.5,3
41.71,-121.4226,381.8,2020-07-26,2120,100,333.7,D,2020-07-26 21:20:00,0,21,7,208,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,45.10000000000002,40.0,4
41.6625,-121.5473,338.1,2020-07-27,1843,77,298.2,D,2020-07-27 18:43:00,0,18,7,209,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,1,-54.099999999999966,-21.69999999999999,3
41.7125,-121.4646,332.0,2020-07-27,1843,52,304.8,D,2020-07-27 18:43:00,0,18,7,209,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,1,-6.100000000000023,6.600000000000023,5
41.8191,-121.5127,365.2,2020-07-27,1843,94,300.0,D,2020-07-27 18:43:00,0,18,7,209,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,1,3.1999999999999886,-2.3000000000000114,0
41.785,-121.5,362.0,2020-07-27,1843,100,302.3,D,2020-07-27 18:43:00,0,18,7,209,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,1,27.0,-4.300000000000011,2
41.662,-121.551,308.1,2020-07-28,0549,44,279.4,N,2020-07-28 05:49:00,0,5,7,210,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388,0,0.0,0.0,2
41.1653,-123.39,323.5,2020-07-28,1002,100,290.4,N,2020-07-28 10:02:00,0,10,7,210,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0,0.0,0.0,0
38.2711,-120.5112,352.3,2020-07-28,2106,95,316.6,D,2020-07-28 21:06:00,0,21,7,210,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,0.0,0.0,0
35.2967,-120.0287,307.7,2020-07-29,0630,72,293.1,N,2020-07-29 06:30:00,0,6,7,211,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,-40.400000000000034,-29.799999999999955,0
35.9945,-117.5054,336.2,2020-07-29,2149,78,319.3,D,2020-07-29 21:49:00,0,21,7,211,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,0.0,0.0,0
41.161,-123.4146,338.5,2020-07-29,2150,87,303.7,D,2020-07-29 21:50:00,1,21,7,211,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,15.0,13.300000000000011,0
41.6961,-121.4687,338.3,2020-07-29,2150,54,318.2,D,2020-07-29 21:50:00,1,21,7,211,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,6.300000000000011,13.399999999999977,0
41.8007,-121.5529,337.7,2020-07-29,2150,52,322.5,D,2020-07-29 21:50:00,0,21,7,211,-0.7071067811865477,0.7071067811865475,-0.4999999999999998,-0.8660254037844388,1,0.0,0.0,0
35.9913,-117.4904,349.7,2020-07-30,0535,100,296.0,N,2020-07-30 05:35:00,0,5,7,212,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388,0,13.5,-23.30000000000001,1
41.7025,-121.5082,307.9,2020-07-30,0537,16,291.2,N,2020-07-30 05:37:00,1,5,7,212,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388,0,-30.400000000000034,-27.0,1
41.1939,-123.4434,337.5,2020-07-30,1914,88,300.8,D,2020-07-30 19:14:00,0,19,7,212,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,1,-1.0,-2.8999999999999773,1
41.6871,-121.4821,338.0,2020-07-30,1914,80,320.6,D,2020-07-30 19:14:00,0,19,7,212,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,1,30.100000000000023,29.400000000000034,2
41.7016,-121.5144,368.4,2020-07-30,2055,100,320.9,D,2020-07-30 20:55:00,0,20,7,212,-0.8660254037844386,0.5,-0.4999999999999998,-0.8660254037844388,1,30.399999999999977,0.2999999999999545,3
41.1535,-123.3995,300.9,2020-07-31,0620,33,287.1,N,2020-07-31 06:20:00,0,6,7,213,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,-36.60000000000002,-13.699999999999989,1
42.5027,-122.7021,324.6,2020-07-31,0620,100,297.1,N,2020-07-31 06:20:00,0,6,7,213,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,0.0,0.0,0
41.1922,-123.4576,311.6,2020-07-31,0620,83,292.7,N,2020-07-31 06:20:00,0,6,7,213,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,0.0,0.0,2
41.7506,-121.5146,303.2,2020-07-31,0620,54,291.5,N,2020-07-31 06:20:00,0,6,7,213,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,-62.0,-8.5,2
33.9958,-116.9685,308.9,2020-08-01,0523,55,296.8,N,2020-08-01 05:23:00,1,5,8,214,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,0
33.9824,-116.9658,311.7,2020-08-01,0523,72,297.5,N,2020-08-01 05:23:00,1,5,8,214,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0,2.8000000000000114,0.6999999999999886,1
33.9795,-116.9197,321.2,2020-08-01,0939,100,297.0,N,2020-08-01 09:39:00,1,9,8,214,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,5.099999999999966,-0.6999999999999886,2
33.9992,-116.9328,316.1,2020-08-01,0939,50,297.7,N,2020-08-01 09:39:00,1,9,8,214,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,3
33.997,-116.9185,391.1,2020-08-01,2041,100,313.0,D,2020-08-01 20:41:00,0,20,8,214,-0.8660254037844386,0.5,-0.8660254037844384,-0.5000000000000004,1,69.90000000000003,16.0,4
34.0351,-116.838,337.5,2020-08-02,0605,100,300.1,N,2020-08-02 06:05:00,1,6,8,215,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,3
37.0744,-120.4663,308.7,2020-08-02,0606,75,293.9,N,2020-08-02 06:06:00,0,6,8,215,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,0
34.0424,-116.9013,337.0,2020-08-02,1022,100,296.1,N,2020-08-02 10:22:00,0,10,8,215,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,-54.10000000000002,-16.899999999999977,2
34.0554,-116.8038,362.4,2020-08-02,1022,100,300.7,N,2020-08-02 10:22:00,1,10,8,215,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,2
39.833,-119.97,311.9,2020-08-03,0512,84,289.5,N,2020-08-03 05:12:00,1,5,8,216,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,0
39.8723,-120.0015,368.6,2020-08-03,0650,100,295.9,N,2020-08-03 06:50:00,0,6,8,216,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,1
39.8346,-119.9522,352.0,2020-08-03,0650,100,292.0,N,2020-08-03 06:50:00,0,6,8,216,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,40.10000000000002,2.5,2
39.8817,-120.0065,309.5,2020-08-03,0925,78,286.4,N,2020-08-03 09:25:00,0,9,8,216,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,-59.10000000000002,-9.5,3
34.0792,-116.8254,370.3,2020-08-03,0927,100,303.1,N,2020-08-03 09:27:00,1,9,8,216,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,7.900000000000034,2.400000000000034,2
34.0502,-116.9118,346.2,2020-08-04,0553,100,298.0,N,2020-08-04 05:53:00,0,5,8,217,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,1
41.1753,-123.443,303.3,2020-08-04,1008,54,288.5,N,2020-08-04 10:08:00,0,10,8,217,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,2.400000000000034,1.3999999999999773,0
34.0762,-116.7459,304.4,2020-08-04,1009,38,294.1,N,2020-08-04 10:09:00,0,10,8,217,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,0
38.759,-121.6883,335.5,2020-08-04,2113,75,311.2,D,2020-08-04 21:13:00,0,21,8,217,-0.7071067811865477,0.7071067811865475,-0.8660254037844384,-0.5000000000000004,1,17.399999999999977,6.300000000000011,0
34.0177,-116.7816,312.5,2020-08-05,0636,85,290.0,N,2020-08-05 06:36:00,0,6,8,218,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,-25.0,-10.100000000000023,1
41.2108,-123.4259,309.8,2020-08-05,0638,78,287.2,N,2020-08-05 06:38:00,0,6,8,218,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,6.5,-1.3000000000000114,1
34.0454,-116.7787,327.1,2020-08-05,1839,39,307.3,D,2020-08-05 18:39:00,0,18,8,218,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,14.600000000000023,17.30000000000001,1
35.4714,-118.4999,357.8,2020-08-05,2155,98,307.1,D,2020-08-05 21:55:00,1,21,8,218,-0.7071067811865477,0.7071067811865475,-0.8660254037844384,-0.5000000000000004,1,0.0,0.0,0
35.4734,-118.4567,345.9,2020-08-05,2155,91,300.3,D,2020-08-05 21:55:00,0,21,8,218,-0.7071067811865477,0.7071067811865475,-0.8660254037844384,-0.5000000000000004,1,-11.900000000000034,-6.800000000000011,1
35.4333,-118.4345,303.6,2020-08-06,0541,56,287.4,N,2020-08-06 05:41:00,0,5,8,219,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0,-86.59999999999997,-7.600000000000023,2
35.4587,-118.4742,343.9,2020-08-06,0541,100,295.8,N,2020-08-06 05:41:00,0,5,8,219,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0,-2.0,-4.5,3
35.4468,-118.4201,390.2,2020-08-06,0541,100,295.0,N,2020-08-06 05:41:00,0,5,8,219,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,4
41.1985,-123.4139,303.4,2020-08-07,0626,55,283.8,N,2020-08-07 06:26:00,1,6,8,220,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,-6.400000000000034,-3.3999999999999773,0
33.9898,-116.8036,473.4,2020-08-07,1827,100,337.4,D,2020-08-07 18:27:00,0,18,8,220,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,118.29999999999995,22.299999999999955,0
33.9788,-116.7937,355.1,2020-08-07,1827,97,315.1,D,2020-08-07 18:27:00,0,18,8,220,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,28.0,7.800000000000011,1
41.1673,-123.4099,318.8,2020-08-08,1908,52,305.7,D,2020-08-08 19:08:00,1,19,8,221,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,1,15.400000000000034,21.899999999999977,0
41.2087,-123.4438,310.8,2020-08-08,1908,45,293.1,D,2020-08-08 19:08:00,1,19,8,221,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,1,-8.0,-12.599999999999966,1
41.2071,-123.4316,313.0,2020-08-08,1908,48,294.6,D,2020-08-08 19:08:00,1,19,8,221,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,1,2.1999999999999886,1.5,2
39.1796,-121.6135,323.8,2020-08-08,1909,30,306.9,D,2020-08-08 19:09:00,0,19,8,221,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,1,-17.899999999999977,-9.100000000000023,0
41.1816,-123.5078,309.9,2020-08-09,0614,79,293.2,N,2020-08-09 06:14:00,1,6,8,222,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,-1.7000000000000455,0.5,3
41.1917,-123.5039,316.8,2020-08-09,0614,94,293.9,N,2020-08-09 06:14:00,1,6,8,222,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,6.900000000000034,0.6999999999999886,4
41.1905,-123.4142,305.9,2020-08-09,1026,8,290.0,N,2020-08-09 10:26:00,1,10,8,222,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,-7.100000000000023,-4.600000000000023,5
41.1751,-123.4934,340.8,2020-08-09,1026,100,295.2,N,2020-08-09 10:26:00,1,10,8,222,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,24.0,1.3000000000000114,6
41.1753,-123.4989,304.1,2020-08-10,0931,59,293.0,N,2020-08-10 09:31:00,1,9,8,223,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,-36.69999999999999,-2.1999999999999886,2
41.1632,-123.5018,330.0,2020-08-10,1856,81,299.9,D,2020-08-10 18:56:00,1,18,8,223,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,25.899999999999977,6.899999999999977,1
41.1884,-123.5237,314.5,2020-08-10,2215,20,301.5,D,2020-08-10 22:15:00,1,22,8,223,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,1,-15.5,1.6000000000000227,2
41.1718,-123.4744,312.4,2020-08-10,2215,30,297.8,D,2020-08-10 22:15:00,1,22,8,223,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,1,-2.1000000000000227,-3.6999999999999886,3
41.1718,-123.5255,345.4,2020-08-10,2215,93,300.9,D,2020-08-10 22:15:00,1,22,8,223,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,1,33.0,3.099999999999966,4
40.5542,-120.4682,333.4,2020-08-11,0601,100,287.4,N,2020-08-11 06:01:00,0,6,8,224,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,0
41.2007,-123.4397,308.7,2020-08-11,0602,27,293.4,N,2020-08-11 06:02:00,0,6,8,224,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,2.8000000000000114,3.3999999999999773,5
41.2065,-123.4311,312.5,2020-08-11,1014,56,292.1,N,2020-08-11 10:14:00,0,10,8,224,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,3.8000000000000114,-1.2999999999999545,5
41.1726,-123.5189,322.8,2020-08-11,2119,67,300.8,D,2020-08-11 21:19:00,0,21,8,224,-0.7071067811865477,0.7071067811865475,-0.8660254037844384,-0.5000000000000004,1,-22.599999999999966,-0.0999999999999659,5
34.9579,-119.4839,340.8,2020-08-12,1845,56,319.4,D,2020-08-12 18:45:00,0,18,8,225,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,0.0,0.0,0
34.9667,-119.4875,348.8,2020-08-12,1845,91,320.4,D,2020-08-12 18:45:00,0,18,8,225,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,8.0,1.0,1
33.3843,-117.4881,345.0,2020-08-12,1846,89,306.3,D,2020-08-12 18:46:00,0,18,8,225,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,38.19999999999999,13.600000000000023,0
34.7019,-118.4947,350.9,2020-08-13,0547,100,308.5,N,2020-08-13 05:47:00,1,5,8,226,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,0
34.648,-118.5457,351.1,2020-08-13,2105,61,303.6,D,2020-08-13 21:05:00,1,21,8,226,-0.7071067811865477,0.7071067811865475,-0.8660254037844384,-0.5000000000000004,1,0.0,0.0,1
40.8382,-119.634,345.3,2020-08-13,2107,89,321.2,D,2020-08-13 21:07:00,0,21,8,226,-0.7071067811865477,0.7071067811865475,-0.8660254037844384,-0.5000000000000004,1,0.0,0.0,0
34.7065,-118.5146,321.7,2020-08-14,0630,100,283.7,N,2020-08-14 06:30:00,1,6,8,227,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,-29.19999999999999,-24.80000000000001,1
40.8278,-119.6074,326.5,2020-08-14,2012,55,308.9,D,2020-08-14 20:12:00,0,20,8,227,-0.8660254037844386,0.5,-0.8660254037844384,-0.5000000000000004,1,-18.80000000000001,-12.300000000000011,1
34.6836,-118.5427,339.3,2020-08-14,2148,75,305.5,D,2020-08-14 21:48:00,0,21,8,227,-0.7071067811865477,0.7071067811865475,-0.8660254037844384,-0.5000000000000004,1,17.600000000000023,21.80000000000001,1
34.6981,-118.5305,306.4,2020-08-15,0535,50,295.9,N,2020-08-15 05:35:00,0,5,8,228,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0,-32.900000000000034,-9.600000000000023,2
41.2059,-123.4115,326.5,2020-08-15,1914,73,301.0,D,2020-08-15 19:14:00,0,19,8,228,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,1,14.0,8.899999999999977,0
34.6562,-118.5789,453.9,2020-08-15,2053,100,326.4,D,2020-08-15 20:53:00,0,20,8,228,-0.8660254037844386,0.5,-0.8660254037844384,-0.5000000000000004,1,0.0,0.0,2
35.4973,-120.8642,333.9,2020-08-15,2053,80,295.8,D,2020-08-15 20:53:00,0,20,8,228,-0.8660254037844386,0.5,-0.8660254037844384,-0.5000000000000004,1,0.0,0.0,0
39.689,-120.1184,488.3,2020-08-15,2055,87,321.1,D,2020-08-15 20:55:00,0,20,8,228,-0.8660254037844386,0.5,-0.8660254037844384,-0.5000000000000004,1,0.0,0.0,0
35.2962,-115.6149,305.7,2020-08-16,0618,65,277.3,N,2020-08-16 06:18:00,0,6,8,229,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,0
41.178,-123.4354,320.1,2020-08-16,0620,100,296.4,N,2020-08-16 06:20:00,0,6,8,229,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,-29.299999999999955,3.1999999999999886,1
41.172,-123.41,349.4,2020-08-16,0620,100,293.2,N,2020-08-16 06:20:00,0,6,8,229,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,22.899999999999977,-7.800000000000011,2
37.8414,-121.7846,352.2,2020-08-16,1820,72,303.0,D,2020-08-16 18:20:00,0,18,8,229,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,0.0,0.0,0
37.4628,-121.7538,323.0,2020-08-16,1820,51,301.8,D,2020-08-16 18:20:00,0,18,8,229,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,0.0,0.0,0
39.771,-122.6631,306.9,2020-08-17,0525,44,286.4,N,2020-08-17 05:25:00,0,5,8,230,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,0
39.5052,-122.214,303.6,2020-08-17,0938,56,289.5,N,2020-08-17 09:38:00,0,9,8,230,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,0.0,0.0,0
39.6685,-120.1296,313.8,2020-08-17,0938,81,284.3,N,2020-08-17 09:38:00,0,9,8,230,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,-174.5,-36.80000000000001,0
